separator,schema,table_name,column_count,total_size,table_size,index_count,table_comment
--- TABLE ---,public,activity_logs,7,504 kB,288 kB,3,
--- TABLE ---,public,ai_requests,13,128 kB,8192 bytes,7,Tracks AI API requests for analytics and billing
--- TABLE ---,public,ai_settings,8,104 kB,8192 bytes,6,AI provider settings for users
--- TABLE ---,public,audit_logs,8,224 kB,104 kB,2,Application audit log for key security-sensitive actions.
--- TABLE ---,public,auto_reply_settings,22,40 kB,0 bytes,4,
--- TABLE ---,public,business_profile_history,8,1056 kB,344 kB,4,
--- TABLE ---,public,error_logs,24,88 kB,0 bytes,9,Centralized error logging for client and server-side errors
--- TABLE ---,public,gmb_accounts,18,312 kB,32 kB,13,
--- TABLE ---,public,gmb_locations,46,2928 kB,592 kB,38,Real-time enabled: Updates broadcast to subscribed clients
--- TABLE ---,public,gmb_media,13,4008 kB,1664 kB,15,Stores media items (photos/videos) from Google My Business locations
--- TABLE ---,public,gmb_metrics,10,96 kB,16 kB,3,
--- TABLE ---,public,gmb_performance_metrics,12,864 kB,192 kB,14,Stores daily performance metrics from Business Profile Performance API
--- TABLE ---,public,gmb_posts,24,120 kB,0 bytes,14,Stores GMB posts for composing and scheduling Business Profile posts
--- TABLE ---,public,gmb_questions,37,552 kB,48 kB,28,Real-time enabled: Changes broadcast to subscribed clients
--- TABLE ---,public,gmb_reviews,51,5784 kB,2312 kB,37,Stores Google My Business reviews with AI analysis and reply management
--- TABLE ---,public,gmb_search_keywords,12,6288 kB,1648 kB,13,Stores search keyword impressions from Business Profile Performance API
--- TABLE ---,public,gmb_sync_logs,12,624 kB,392 kB,3,
--- TABLE ---,public,notifications,18,64 kB,0 bytes,7,
--- TABLE ---,public,oauth_states,6,160 kB,24 kB,6,Stores temporary OAuth state parameters for secure OAuth flow
--- TABLE ---,public,performance_metrics,7,40 kB,0 bytes,4,
--- TABLE ---,public,profiles,10,168 kB,32 kB,6,
--- TABLE ---,public,rate_limit_requests,7,48 kB,0 bytes,5,
--- TABLE ---,public,sync_status,8,112 kB,16 kB,4,"Tracks GMB sync runs (status, progress, timings) for each user/account"
--- TABLE ---,public,weekly_task_recommendations,17,112 kB,8192 bytes,6,
separator,table_name,ordinal_position,column_name,data_type,full_type,is_nullable,column_default,character_maximum_length,numeric_precision,numeric_scale,datetime_precision,underlying_type,column_comment
--- COMPOSITE TYPE ---,public,audit_logs,ip_address,text,7
--- COMPOSITE TYPE ---,public,audit_logs,created_at,timestamp with time zone,8
--- COMPOSITE TYPE ---,public,auto_reply_settings,id,uuid,1
--- COMPOSITE TYPE ---,public,auto_reply_settings,user_id,uuid,2
--- COMPOSITE TYPE ---,public,auto_reply_settings,location_id,uuid,3
--- COMPOSITE TYPE ---,public,auto_reply_settings,enabled,boolean,4
--- COMPOSITE TYPE ---,public,auto_reply_settings,min_rating,integer,5
--- COMPOSITE TYPE ---,public,auto_reply_settings,max_rating,integer,6
--- COMPOSITE TYPE ---,public,auto_reply_settings,reply_template,text,7
--- COMPOSITE TYPE ---,public,auto_reply_settings,use_ai,boolean,8
--- COMPOSITE TYPE ---,public,auto_reply_settings,ai_tone,text,9
--- COMPOSITE TYPE ---,public,auto_reply_settings,created_at,timestamp with time zone,10
--- COMPOSITE TYPE ---,public,auto_reply_settings,updated_at,timestamp with time zone,11
--- COMPOSITE TYPE ---,public,auto_reply_settings,require_approval,boolean,12
--- COMPOSITE TYPE ---,public,auto_reply_settings,auto_reply_1_star,boolean,13
--- COMPOSITE TYPE ---,public,auto_reply_settings,auto_reply_2_star,boolean,14
--- COMPOSITE TYPE ---,public,auto_reply_settings,auto_reply_3_star,boolean,15
--- COMPOSITE TYPE ---,public,auto_reply_settings,auto_reply_4_star,boolean,16
--- COMPOSITE TYPE ---,public,auto_reply_settings,auto_reply_5_star,boolean,17
--- COMPOSITE TYPE ---,public,auto_reply_settings,response_style,text,18
--- COMPOSITE TYPE ---,public,auto_reply_settings,response_delay_minutes,integer,19
--- COMPOSITE TYPE ---,public,auto_reply_settings,reply_to_positive,boolean,20
--- COMPOSITE TYPE ---,public,auto_reply_settings,reply_to_neutral,boolean,21
--- COMPOSITE TYPE ---,public,auto_reply_settings,reply_to_negative,boolean,22
--- COMPOSITE TYPE ---,public,business_profile_history,id,uuid,1
--- COMPOSITE TYPE ---,public,business_profile_history,location_id,uuid,2
--- COMPOSITE TYPE ---,public,business_profile_history,location_name,text,3
--- COMPOSITE TYPE ---,public,business_profile_history,operation_type,text,4
--- COMPOSITE TYPE ---,public,business_profile_history,data,jsonb,5
--- COMPOSITE TYPE ---,public,business_profile_history,metadata,jsonb,6
--- COMPOSITE TYPE ---,public,business_profile_history,created_by,uuid,7
--- COMPOSITE TYPE ---,public,business_profile_history,created_at,timestamp with time zone,8
--- COMPOSITE TYPE ---,public,error_logs,id,text,1
--- COMPOSITE TYPE ---,public,error_logs,message,text,2
--- COMPOSITE TYPE ---,public,error_logs,stack,text,3
--- COMPOSITE TYPE ---,public,error_logs,level,text,4
--- COMPOSITE TYPE ---,public,error_logs,timestamp,timestamp with time zone,5
--- COMPOSITE TYPE ---,public,error_logs,user_id,uuid,6
--- COMPOSITE TYPE ---,public,error_logs,context,jsonb,7
--- COMPOSITE TYPE ---,public,error_logs,user_agent,text,8
--- COMPOSITE TYPE ---,public,error_logs,url,text,9
--- COMPOSITE TYPE ---,public,error_logs,created_at,timestamp with time zone,10
--- COMPOSITE TYPE ---,public,error_logs,session_id,text,11
--- COMPOSITE TYPE ---,public,error_logs,ip_address,inet,12
--- COMPOSITE TYPE ---,public,error_logs,browser_name,text,13
--- COMPOSITE TYPE ---,public,error_logs,browser_version,text,14
--- COMPOSITE TYPE ---,public,error_logs,os_name,text,15
--- COMPOSITE TYPE ---,public,error_logs,os_version,text,16
--- COMPOSITE TYPE ---,public,error_logs,device_type,text,17
--- COMPOSITE TYPE ---,public,error_logs,error_type,text,18
--- COMPOSITE TYPE ---,public,error_logs,error_code,text,19
--- COMPOSITE TYPE ---,public,error_logs,severity,integer,20
--- COMPOSITE TYPE ---,public,error_logs,resolved,boolean,21
--- COMPOSITE TYPE ---,public,error_logs,resolved_at,timestamp with time zone,22
--- COMPOSITE TYPE ---,public,error_logs,resolved_by,uuid,23
--- COMPOSITE TYPE ---,public,error_logs,resolution_notes,text,24
--- COMPOSITE TYPE ---,public,gmb_accounts,id,uuid,1
--- COMPOSITE TYPE ---,public,gmb_accounts,user_id,uuid,2
--- COMPOSITE TYPE ---,public,gmb_accounts,account_name,text,3
--- COMPOSITE TYPE ---,public,gmb_accounts,email,text,4
--- COMPOSITE TYPE ---,public,gmb_accounts,google_account_id,text,5
--- COMPOSITE TYPE ---,public,gmb_accounts,access_token,text,6
--- COMPOSITE TYPE ---,public,gmb_accounts,refresh_token,text,7
--- COMPOSITE TYPE ---,public,gmb_accounts,token_expires_at,timestamp with time zone,8
--- COMPOSITE TYPE ---,public,gmb_accounts,last_sync,timestamp with time zone,10
--- COMPOSITE TYPE ---,public,gmb_accounts,created_at,timestamp with time zone,11
--- COMPOSITE TYPE ---,public,gmb_accounts,is_active,boolean,13
--- COMPOSITE TYPE ---,public,gmb_accounts,updated_at,timestamp with time zone,14
--- COMPOSITE TYPE ---,public,gmb_accounts,account_id,text,15
--- COMPOSITE TYPE ---,public,gmb_accounts,settings,jsonb,16
--- COMPOSITE TYPE ---,public,gmb_accounts,disconnected_at,timestamp with time zone,17
--- COMPOSITE TYPE ---,public,gmb_accounts,data_retention_days,integer,18
--- COMPOSITE TYPE ---,public,gmb_accounts,delete_on_disconnect,boolean,19
--- COMPOSITE TYPE ---,public,gmb_accounts,notification_settings,jsonb,20
--- COMPOSITE TYPE ---,public,gmb_locations,id,uuid,1
--- COMPOSITE TYPE ---,public,gmb_locations,gmb_account_id,uuid,2
--- COMPOSITE TYPE ---,public,gmb_locations,location_name,text,3
--- COMPOSITE TYPE ---,public,gmb_locations,location_id,text,4
--- COMPOSITE TYPE ---,public,gmb_locations,address,text,5
--- COMPOSITE TYPE ---,public,gmb_locations,phone,text,6
--- COMPOSITE TYPE ---,public,gmb_locations,category,text,7
--- COMPOSITE TYPE ---,public,gmb_locations,website,text,8
--- COMPOSITE TYPE ---,public,gmb_locations,is_active,boolean,9
--- COMPOSITE TYPE ---,public,gmb_locations,metadata,jsonb,10
--- COMPOSITE TYPE ---,public,gmb_locations,created_at,timestamp with time zone,11
--- COMPOSITE TYPE ---,public,gmb_locations,updated_at,timestamp with time zone,12
--- COMPOSITE TYPE ---,public,gmb_locations,business_hours,jsonb,13
--- COMPOSITE TYPE ---,public,gmb_locations,user_id,uuid,14
--- COMPOSITE TYPE ---,public,gmb_locations,rating,"numeric(2,1)",15
--- COMPOSITE TYPE ---,public,gmb_locations,normalized_location_id,text,16
--- COMPOSITE TYPE ---,public,gmb_locations,latitude,double precision,17
--- COMPOSITE TYPE ---,public,gmb_locations,longitude,double precision,18
--- COMPOSITE TYPE ---,public,gmb_locations,type,text,19
--- COMPOSITE TYPE ---,public,gmb_locations,review_count,integer,20
--- COMPOSITE TYPE ---,public,gmb_locations,response_rate,"numeric(5,2)",21
--- COMPOSITE TYPE ---,public,gmb_locations,is_syncing,boolean,22
--- COMPOSITE TYPE ---,public,gmb_locations,ai_insights,text,23
--- COMPOSITE TYPE ---,public,gmb_locations,status,text,24
--- COMPOSITE TYPE ---,public,gmb_locations,latlng,text,25
--- COMPOSITE TYPE ---,public,gmb_locations,regularhours,jsonb,26
--- COMPOSITE TYPE ---,public,gmb_locations,account_id,text,27
--- COMPOSITE TYPE ---,public,gmb_locations,location_id_external,text,28
--- COMPOSITE TYPE ---,public,gmb_locations,health_score,integer,29
--- COMPOSITE TYPE ---,public,gmb_locations,last_synced_at,timestamp with time zone,30
--- COMPOSITE TYPE ---,public,gmb_locations,is_archived,boolean,31
--- COMPOSITE TYPE ---,public,gmb_locations,archived_at,timestamp with time zone,32
--- COMPOSITE TYPE ---,public,gmb_locations,cover_photo_url,text,33
--- COMPOSITE TYPE ---,public,gmb_locations,description,text,34
--- COMPOSITE TYPE ---,public,gmb_locations,short_description,text,35
--- COMPOSITE TYPE ---,public,gmb_locations,additional_categories,text[],36
--- COMPOSITE TYPE ---,public,gmb_locations,from_the_business,text[],37
--- COMPOSITE TYPE ---,public,gmb_locations,opening_date,date,38
--- COMPOSITE TYPE ---,public,gmb_locations,service_area_enabled,boolean,39
--- COMPOSITE TYPE ---,public,gmb_locations,menu_url,text,40
--- COMPOSITE TYPE ---,public,gmb_locations,booking_url,text,41
--- COMPOSITE TYPE ---,public,gmb_locations,order_url,text,42
--- COMPOSITE TYPE ---,public,gmb_locations,appointment_url,text,43
--- COMPOSITE TYPE ---,public,gmb_locations,profile_completeness,integer,44
--- COMPOSITE TYPE ---,public,gmb_locations,calculated_response_rate,"numeric(5,2)",45
--- COMPOSITE TYPE ---,public,gmb_locations,logo_url,text,46
--- COMPOSITE TYPE ---,public,gmb_locations_with_rating,id,uuid,1
--- COMPOSITE TYPE ---,public,gmb_locations_with_rating,gmb_account_id,uuid,2
--- COMPOSITE TYPE ---,public,gmb_locations_with_rating,user_id,uuid,3
--- COMPOSITE TYPE ---,public,gmb_locations_with_rating,location_id,text,4
--- COMPOSITE TYPE ---,public,gmb_locations_with_rating,location_name,text,5
--- COMPOSITE TYPE ---,public,gmb_locations_with_rating,address,text,6
--- COMPOSITE TYPE ---,public,gmb_locations_with_rating,phone,text,7
--- COMPOSITE TYPE ---,public,gmb_locations_with_rating,website,text,8
--- COMPOSITE TYPE ---,public,gmb_locations_with_rating,category,text,9
--- COMPOSITE TYPE ---,public,gmb_locations_with_rating,is_active,boolean,10
--- COMPOSITE TYPE ---,public,gmb_locations_with_rating,metadata,jsonb,11
--- COMPOSITE TYPE ---,public,gmb_locations_with_rating,business_hours,jsonb,12
--- COMPOSITE TYPE ---,public,gmb_locations_with_rating,created_at,timestamp with time zone,13
--- COMPOSITE TYPE ---,public,gmb_locations_with_rating,updated_at,timestamp with time zone,14
--- COMPOSITE TYPE ---,public,gmb_locations_with_rating,stored_rating,"numeric(2,1)",15
--- COMPOSITE TYPE ---,public,gmb_locations_with_rating,normalized_location_id,text,16
--- COMPOSITE TYPE ---,public,gmb_locations_with_rating,calculated_rating,"numeric(3,2)",17
--- COMPOSITE TYPE ---,public,gmb_locations_with_rating,reviews_count,integer,18
--- COMPOSITE TYPE ---,public,gmb_locations_with_rating,last_review_date,timestamp with time zone,19
--- COMPOSITE TYPE ---,public,gmb_media,id,uuid,1
--- COMPOSITE TYPE ---,public,gmb_media,gmb_account_id,uuid,2
--- COMPOSITE TYPE ---,public,gmb_media,location_id,uuid,3
--- COMPOSITE TYPE ---,public,gmb_media,user_id,uuid,4
--- COMPOSITE TYPE ---,public,gmb_media,external_media_id,text,5
--- COMPOSITE TYPE ---,public,gmb_media,type,text,6
--- COMPOSITE TYPE ---,public,gmb_media,url,text,7
--- COMPOSITE TYPE ---,public,gmb_media,thumbnail_url,text,8
--- COMPOSITE TYPE ---,public,gmb_media,created_at,timestamp with time zone,9
--- COMPOSITE TYPE ---,public,gmb_media,updated_at,timestamp with time zone,10
--- COMPOSITE TYPE ---,public,gmb_media,metadata,jsonb,11
--- COMPOSITE TYPE ---,public,gmb_media,synced_at,timestamp with time zone,12
--- COMPOSITE TYPE ---,public,gmb_media,category,text,13
--- COMPOSITE TYPE ---,public,gmb_metrics,id,uuid,1
--- COMPOSITE TYPE ---,public,gmb_metrics,gmb_account_id,uuid,2
--- COMPOSITE TYPE ---,public,gmb_metrics,user_id,uuid,3
--- COMPOSITE TYPE ---,public,gmb_metrics,phase,text,4
--- COMPOSITE TYPE ---,public,gmb_metrics,runs_count,integer,5
--- COMPOSITE TYPE ---,public,gmb_metrics,total_duration_ms,bigint,6
--- COMPOSITE TYPE ---,public,gmb_metrics,total_items_count,bigint,7
--- COMPOSITE TYPE ---,public,gmb_metrics,avg_duration_ms,numeric,8
--- COMPOSITE TYPE ---,public,gmb_metrics,updated_at,timestamp with time zone,9
--- COMPOSITE TYPE ---,public,gmb_metrics,created_at,timestamp with time zone,10
--- COMPOSITE TYPE ---,public,gmb_performance_metrics,id,uuid,1
--- COMPOSITE TYPE ---,public,gmb_performance_metrics,gmb_account_id,uuid,2
--- COMPOSITE TYPE ---,public,gmb_performance_metrics,location_id,uuid,3
--- COMPOSITE TYPE ---,public,gmb_performance_metrics,user_id,uuid,4
--- COMPOSITE TYPE ---,public,gmb_performance_metrics,metric_type,text,5
--- COMPOSITE TYPE ---,public,gmb_performance_metrics,metric_date,date,6
--- COMPOSITE TYPE ---,public,gmb_performance_metrics,metric_value,bigint,7
--- COMPOSITE TYPE ---,public,gmb_performance_metrics,sub_entity_type,jsonb,8
--- COMPOSITE TYPE ---,public,gmb_performance_metrics,metadata,jsonb,9
--- COMPOSITE TYPE ---,public,gmb_performance_metrics,synced_at,timestamp with time zone,10
--- COMPOSITE TYPE ---,public,gmb_performance_metrics,created_at,timestamp with time zone,11
--- COMPOSITE TYPE ---,public,gmb_performance_metrics,updated_at,timestamp with time zone,12
--- COMPOSITE TYPE ---,public,gmb_posts,id,uuid,1
--- COMPOSITE TYPE ---,public,gmb_posts,user_id,uuid,2
--- COMPOSITE TYPE ---,public,gmb_posts,location_id,uuid,3
--- COMPOSITE TYPE ---,public,gmb_posts,title,text,4
--- COMPOSITE TYPE ---,public,gmb_posts,content,text,5
--- COMPOSITE TYPE ---,public,gmb_posts,media_url,text,6
--- COMPOSITE TYPE ---,public,gmb_posts,call_to_action,text,7
--- COMPOSITE TYPE ---,public,gmb_posts,call_to_action_url,text,8
--- COMPOSITE TYPE ---,public,gmb_posts,status,text,9
--- COMPOSITE TYPE ---,public,gmb_posts,scheduled_at,timestamp with time zone,10
--- COMPOSITE TYPE ---,public,gmb_posts,published_at,timestamp with time zone,11
--- COMPOSITE TYPE ---,public,gmb_posts,provider_post_id,text,12
--- COMPOSITE TYPE ---,public,gmb_posts,error_message,text,13
--- COMPOSITE TYPE ---,public,gmb_posts,created_at,timestamp with time zone,14
--- COMPOSITE TYPE ---,public,gmb_posts,updated_at,timestamp with time zone,15
--- COMPOSITE TYPE ---,public,gmb_posts,metadata,jsonb,16
--- COMPOSITE TYPE ---,public,gmb_posts,post_type,text,17
--- COMPOSITE TYPE ---,public,gmb_posts,post_id,text,18
--- COMPOSITE TYPE ---,public,gmb_posts,cta_type,text,19
--- COMPOSITE TYPE ---,public,gmb_posts,cta_url,text,20
--- COMPOSITE TYPE ---,public,gmb_posts,start_date,timestamp with time zone,21
--- COMPOSITE TYPE ---,public,gmb_posts,end_date,timestamp with time zone,22
--- COMPOSITE TYPE ---,public,gmb_posts,is_archived,boolean,23
--- COMPOSITE TYPE ---,public,gmb_posts,archived_at,timestamp with time zone,24
--- COMPOSITE TYPE ---,public,gmb_questions,id,uuid,1
--- COMPOSITE TYPE ---,public,gmb_questions,gmb_account_id,uuid,2
--- COMPOSITE TYPE ---,public,gmb_questions,location_id,uuid,3
--- COMPOSITE TYPE ---,public,gmb_questions,user_id,uuid,4
--- COMPOSITE TYPE ---,public,gmb_questions,external_question_id,text,5
--- COMPOSITE TYPE ---,public,gmb_questions,question_text,text,6
--- COMPOSITE TYPE ---,public,gmb_questions,author_name,text,7
--- COMPOSITE TYPE ---,public,gmb_questions,author_type,text,8
--- COMPOSITE TYPE ---,public,gmb_questions,answer_text,text,9
--- COMPOSITE TYPE ---,public,gmb_questions,answered_by,text,10
--- COMPOSITE TYPE ---,public,gmb_questions,answered_at,timestamp with time zone,11
--- COMPOSITE TYPE ---,public,gmb_questions,answer_status,text,12
--- COMPOSITE TYPE ---,public,gmb_questions,ai_suggested_answer,text,13
--- COMPOSITE TYPE ---,public,gmb_questions,ai_confidence_score,"numeric(3,2)",14
--- COMPOSITE TYPE ---,public,gmb_questions,upvote_count,integer,15
--- COMPOSITE TYPE ---,public,gmb_questions,is_featured,boolean,16
--- COMPOSITE TYPE ---,public,gmb_questions,is_hidden,boolean,17
--- COMPOSITE TYPE ---,public,gmb_questions,language_code,text,18
--- COMPOSITE TYPE ---,public,gmb_questions,metadata,jsonb,19
--- COMPOSITE TYPE ---,public,gmb_questions,created_at,timestamp with time zone,20
--- COMPOSITE TYPE ---,public,gmb_questions,updated_at,timestamp with time zone,21
--- COMPOSITE TYPE ---,public,gmb_questions,synced_at,timestamp with time zone,22
--- COMPOSITE TYPE ---,public,gmb_questions,author_profile_photo_url,text,23
--- COMPOSITE TYPE ---,public,gmb_questions,question_id,text,24
--- COMPOSITE TYPE ---,public,gmb_questions,asked_at,timestamp with time zone,25
--- COMPOSITE TYPE ---,public,gmb_questions,author_display_name,text,26
--- COMPOSITE TYPE ---,public,gmb_questions,answer_id,text,27
--- COMPOSITE TYPE ---,public,gmb_questions,total_answer_count,integer,28
--- COMPOSITE TYPE ---,public,gmb_questions,status,text,29
--- COMPOSITE TYPE ---,public,gmb_questions,priority,text,30
--- COMPOSITE TYPE ---,public,gmb_questions,question_url,text,31
--- COMPOSITE TYPE ---,public,gmb_questions,google_resource_name,text,32
--- COMPOSITE TYPE ---,public,gmb_questions,internal_notes,text,33
--- COMPOSITE TYPE ---,public,gmb_questions,ai_category,text,34
--- COMPOSITE TYPE ---,public,gmb_questions,ai_answer_generated,boolean,35
--- COMPOSITE TYPE ---,public,gmb_questions,is_archived,boolean,36
--- COMPOSITE TYPE ---,public,gmb_questions,archived_at,timestamp with time zone,37
--- COMPOSITE TYPE ---,public,gmb_reviews,id,uuid,1
--- COMPOSITE TYPE ---,public,gmb_reviews,location_id,uuid,2
--- COMPOSITE TYPE ---,public,gmb_reviews,external_review_id,text,3
--- COMPOSITE TYPE ---,public,gmb_reviews,reviewer_name,text,4
--- COMPOSITE TYPE ---,public,gmb_reviews,rating,integer,5
--- COMPOSITE TYPE ---,public,gmb_reviews,review_text,text,6
--- COMPOSITE TYPE ---,public,gmb_reviews,review_date,timestamp with time zone,7
--- COMPOSITE TYPE ---,public,gmb_reviews,reply_text,text,8
--- COMPOSITE TYPE ---,public,gmb_reviews,reply_date,timestamp with time zone,9
--- COMPOSITE TYPE ---,public,gmb_reviews,has_reply,boolean,10
--- COMPOSITE TYPE ---,public,gmb_reviews,created_at,timestamp with time zone,11
--- COMPOSITE TYPE ---,public,gmb_reviews,updated_at,timestamp with time zone,12
--- COMPOSITE TYPE ---,public,gmb_reviews,user_id,uuid,13
--- COMPOSITE TYPE ---,public,gmb_reviews,ai_sentiment,text,14
--- COMPOSITE TYPE ---,public,gmb_reviews,gmb_account_id,uuid,15
--- COMPOSITE TYPE ---,public,gmb_reviews,ai_generated_response,text,16
--- COMPOSITE TYPE ---,public,gmb_reviews,review_id,text,17
--- COMPOSITE TYPE ---,public,gmb_reviews,comment,text,18
--- COMPOSITE TYPE ---,public,gmb_reviews,review_reply,text,19
--- COMPOSITE TYPE ---,public,gmb_reviews,replied_at,timestamp with time zone,20
--- COMPOSITE TYPE ---,public,gmb_reviews,ai_suggested_reply,text,21
--- COMPOSITE TYPE ---,public,gmb_reviews,status,text,22
--- COMPOSITE TYPE ---,public,gmb_reviews,has_response,boolean,23
--- COMPOSITE TYPE ---,public,gmb_reviews,response_text,text,24
--- COMPOSITE TYPE ---,public,gmb_reviews,responded_at,timestamp with time zone,25
--- COMPOSITE TYPE ---,public,gmb_reviews,auto_reply_enabled,boolean,26
--- COMPOSITE TYPE ---,public,gmb_reviews,auto_reply_status,character varying(50),27
--- COMPOSITE TYPE ---,public,gmb_reviews,ai_generated_at,timestamp with time zone,28
--- COMPOSITE TYPE ---,public,gmb_reviews,ai_sent_at,timestamp with time zone,29
--- COMPOSITE TYPE ---,public,gmb_reviews,reviewer_profile_photo_url,text,30
--- COMPOSITE TYPE ---,public,gmb_reviews,reply_timestamp,timestamp with time zone,31
--- COMPOSITE TYPE ---,public,gmb_reviews,review_timestamp,timestamp with time zone,32
--- COMPOSITE TYPE ---,public,gmb_reviews,account_id,text,33
--- COMPOSITE TYPE ---,public,gmb_reviews,google_my_business_name,text,34
--- COMPOSITE TYPE ---,public,gmb_reviews,review_url,text,35
--- COMPOSITE TYPE ---,public,gmb_reviews,reviewer_display_name,text,36
--- COMPOSITE TYPE ---,public,gmb_reviews,is_verified_purchase,boolean,37
--- COMPOSITE TYPE ---,public,gmb_reviews,response,text,38
--- COMPOSITE TYPE ---,public,gmb_reviews,ai_sentiment_score,"numeric(3,2)",39
--- COMPOSITE TYPE ---,public,gmb_reviews,ai_reply_generated,boolean,40
--- COMPOSITE TYPE ---,public,gmb_reviews,ai_confidence_score,"numeric(3,2)",41
--- COMPOSITE TYPE ---,public,gmb_reviews,response_priority,text,42
--- COMPOSITE TYPE ---,public,gmb_reviews,internal_notes,text,43
--- COMPOSITE TYPE ---,public,gmb_reviews,flagged_reason,text,44
--- COMPOSITE TYPE ---,public,gmb_reviews,tags,text[],45
--- COMPOSITE TYPE ---,public,gmb_reviews,synced_at,timestamp with time zone,46
--- COMPOSITE TYPE ---,public,gmb_reviews,is_archived,boolean,47
--- COMPOSITE TYPE ---,public,gmb_reviews,archived_at,timestamp with time zone,48
--- COMPOSITE TYPE ---,public,gmb_reviews,is_anonymized,boolean,49
--- COMPOSITE TYPE ---,public,gmb_reviews,metadata,jsonb,50
--- COMPOSITE TYPE ---,public,gmb_reviews,ai_sentiment_analysis,jsonb,51
--- COMPOSITE TYPE ---,public,gmb_search_keywords,id,uuid,1
--- COMPOSITE TYPE ---,public,gmb_search_keywords,gmb_account_id,uuid,2
--- COMPOSITE TYPE ---,public,gmb_search_keywords,location_id,uuid,3
--- COMPOSITE TYPE ---,public,gmb_search_keywords,user_id,uuid,4
--- COMPOSITE TYPE ---,public,gmb_search_keywords,search_keyword,text,5
--- COMPOSITE TYPE ---,public,gmb_search_keywords,month_year,date,6
--- COMPOSITE TYPE ---,public,gmb_search_keywords,impressions_count,bigint,7
--- COMPOSITE TYPE ---,public,gmb_search_keywords,threshold_value,bigint,8
--- COMPOSITE TYPE ---,public,gmb_search_keywords,metadata,jsonb,9
